0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2024年3月23日（土曜） 2回阪神1日,10,5,5,トラジェクトワール,牡3,57.0,西村 淳也,1:48.5,アタマ,77,36.3,470(-4),尾関 知人,9
2024年3月24日（日曜） 3回中山2日,1,1,1,ヴァルツァーシャル,牡5,57.0,斎藤 新,1:50.7,,7777,36.2,504(0),高木 登,7
2024年3月24日（日曜） 3回中山2日,2,8,13,ミトノオー,牡4,57.5,木幡 巧也,1:50.8,１ 1/4,1111,37.8,520(+16),牧 光二,4
2024年3月24日（日曜） 3回中山2日,3,8,14,ペイシャエス,牡5,58.0,横山 和生,1:51.3,３,2222,37.6,500(+2),小西 一男,2
2024年3月24日（日曜） 3回中山2日,4,3,3,キタノヴィジョン,牡7,57.0,石川 裕紀人,1:51.5,３／４,910117,36.7,496(-2),萱野 浩二,9
2024年3月24日（日曜） 3回中山2日,5,4,6,ラインオブソウル,牡5,54.0,松若 風馬,1:51.5,アタマ,6565,37.2,522(+14),音無 秀孝,12
2024年3月24日（日曜） 3回中山2日,6,7,12,ブライアンセンス,牡4,57.0,横山 武史,1:51.7,１ 1/4,3444,37.7,514(0),斎藤 誠,1
2024年3月24日（日曜） 3回中山2日,7,5,8,ダノンブレット,牡6,54.0,岩田 望来,1:51.9,１,9999,37.2,516(+8),菊沢 隆徳,11
2024年3月24日（日曜） 3回中山2日,8,5,7,ゴールドハイアー,牡6,57.0,津村 明秀,1:51.9,ハナ,77710,37.4,500(-2),大久保 龍志,6
2024年3月24日（日曜） 3回中山2日,9,4,5,ニューモニュメント,牡8,58.0,小崎 綾也,1:52.0,３／４,11111212,37.0,496(+5),小崎 憲,10
2024年3月24日（日曜） 3回中山2日,10,6,9,クリノドラゴン,牡6,57.0,田口 貫太,1:52.0,クビ,13131313,36.6,488(0),大橋 勇樹,14
2024年3月24日（日曜） 3回中山2日,11,7,11,キリンジ,牡4,57.0,和田 竜二,1:52.0,アタマ,5555,37.8,490(-1),佐々木 晶三,8
2024年3月24日（日曜） 3回中山2日,12,2,2,キタノリューオー,牡6,57.0,原 優介,1:52.3,２,1111910,37.6,470(-6),萱野 浩二,5
2024年3月24日（日曜） 3回中山2日,13,3,4,ウェルカムニュース,牡5,57.0,戸崎 圭太,1:53.0,４,3322,39.3,508(-4),池江 泰寿,3
2024年3月24日（日曜） 3回中山2日,14,6,10,ホウオウルバン,牡6,56.0,内田 博幸,1:53.5,３ 1/2,14141414,37.6,526(-4),池上 昌和,13
2024年3月24日（日曜） 1回中京6日,1,1,2,マッドクール,牡5,58.0,坂井 瑠星,1:08.9,,33,33.7,540(+18),池添 学,6
2024年3月24日（日曜） 1回中京6日,2,2,3,ナムラクレア,牝5,56.0,浜中 俊,1:08.9,アタマ,1010,33.2,470(-8),長谷川 浩大,2
2024年3月24日（日曜） 1回中京6日,3,5,10,ビクターザウィナー,せん6,58.0,K.リョン,1:09.4,３,11,34.5,494(-1),C.シャム,5
2024年3月24日（日曜） 1回中京6日,4,7,13,ウインカーネリアン,牡7,58.0,三浦 皇成,1:09.6,１ 1/2,22,34.6,518(0),鹿戸 雄一,11
2024年3月24日（日曜） 1回中京6日,5,6,12,ロータスランド,牝7,56.0,岩田 康誠,1:09.6,ハナ,1313,33.7,496(+4),辻野 泰之,12
2024年3月24日（日曜） 1回中京6日,6,3,5,トウシンマカオ,牡5,58.0,C.ルメール,1:09.7,１／２,67,34.2,478(-2),高柳 瑞樹,4
2024年3月24日（日曜） 1回中京6日,7,1,1,ビッグシーザー,牡4,58.0,吉田 隼人,1:09.8,１／２,67,34.4,514(-2),西園 正都,9
2024年3月24日（日曜） 1回中京6日,8,7,14,ママコチャ,牝5,56.0,川田 将雅,1:09.9,３／４,33,34.8,488(+2),池江 泰寿,3
2024年3月24日（日曜） 1回中京6日,9,6,11,メイケイエール,牝6,56.0,池添 謙一,1:10.0,１／２,65,34.7,486(-8),武 英智,10
2024年3月24日（日曜） 1回中京6日,10,3,6,ルガル,牡4,58.0,西村 淳也,1:10.1,３／４,35,34.8,524(+2),杉山 晴紀,1
2024年3月24日（日曜） 1回中京6日,11,7,15,ディヴィーナ,牝6,56.0,M.デムーロ,1:10.2,３／４,1515,34.1,434(+16),友道 康夫,13
2024年3月24日（日曜） 1回中京6日,12,8,16,ウインマーベル,牡5,58.0,松山 弘平,1:10.5,１ 1/2,1313,34.6,482(+6),深山 雅史,8
2024年3月24日（日曜） 1回中京6日,13,8,18,シュバルツカイザー,せん6,58.0,大野 拓弥,1:10.6,３／４,1210,35.0,502(0),大竹 正博,18
2024年3月24日（日曜） 1回中京6日,14,4,8,ソーダズリング,牝4,56.0,武 豊,1:10.6,クビ,1012,34.8,472(0),音無 秀孝,7
2024年3月24日（日曜） 1回中京6日,15,2,4,モズメイメイ,牝4,56.0,藤岡 佑介,1:10.8,１ 1/4,1718,34.4,456(-10),音無 秀孝,16
2024年3月24日（日曜） 1回中京6日,16,8,17,マテンロウオリオン,牡5,58.0,横山 典弘,1:10.9,３／４,1716,34.7,490(+6),昆 貢,17
2024年3月24日（日曜） 1回中京6日,17,5,9,シャンパンカラー,牡4,58.0,吉田 豊,1:11.3,２ 1/2,1516,35.1,510(+2),田中 剛,14
2024年3月24日（日曜） 1回中京6日,18,4,7,テイエムスパーダ,牝5,56.0,富田 暁,1:11.6,１ 1/2,67,36.1,504(+2),木原 一良,15
2024年3月30日（土曜） 3回中山3日,1,1,2,パラレルヴィジョン,牡5,57.0,戸崎 圭太,1:32.9,,222,34.0,486(-16),国枝 栄,2
2024年3月30日（土曜） 3回中山3日,2,5,10,エエヤン,牡4,57.0,M.デムーロ,1:33.0,３／４,211,35.2,484(-8),伊藤 大士,8
2024年3月30日（土曜） 3回中山3日,3,3,5,アスクコンナモンダ,牡5,57.0,岩田 望来,1:33.3,１ 1/2,1297,33.9,450(-10),中内田 充正,5
2024年3月30日（土曜） 3回中山3日,4,6,11,ニシノスーベニア,牡5,56.0,大野 拓弥,1:33.3,クビ,1097,33.9,532(-6),上原 博之,3
2024年3月30日（土曜） 3回中山3日,5,1,1,ダディーズビビッド,牡6,57.5,三浦 皇成,1:33.5,１,854,34.4,500(+2),千田 輝彦,12
2024年3月30日（土曜） 3回中山3日,6,2,4,タイムトゥヘヴン,牡6,57.0,北村 友一,1:33.5,クビ,161312,33.6,488(-6),戸田 博文,11
2024年3月30日（土曜） 3回中山3日,7,5,9,セッション,牡4,57.0,横山 武史,1:33.8,１ 1/2,122,35.0,510(-4),斉藤 崇史,4
2024年3月30日（土曜） 3回中山3日,8,8,15,レイベリング,牡4,55.0,丹内 祐次,1:33.8,アタマ,81110,34.1,478(0),鹿戸 雄一,10
2024年3月30日（土曜） 3回中山3日,9,4,8,アルナシーム,牡5,57.0,横山 和生,1:33.9,１／２,151616,33.8,444(0),橋口 慎介,9
2024年3月30日（土曜） 3回中山3日,10,2,3,ラインベック,せん7,57.0,石橋 脩,1:34.0,１／２,444,35.0,484(-4),友道 康夫,13
2024年3月30日（土曜） 3回中山3日,11,4,7,ディオ,牡5,57.5,北村 宏司,1:34.0,アタマ,457,34.8,496(-2),辻野 泰之,1
2024年3月30日（土曜） 3回中山3日,12,7,13,クルゼイロドスル,牡4,56.0,津村 明秀,1:34.3,１ 3/4,121313,34.4,488(-10),高橋 義忠,6
2024年3月30日（土曜） 3回中山3日,13,8,16,ドルチェモア,牡4,56.0,内田 博幸,1:34.3,クビ,141313,34.3,474(-4),上原 佑紀,16
2024年3月30日（土曜） 3回中山3日,14,3,6,インダストリア,牡5,58.0,石川 裕紀人,1:34.5,１,1054,35.3,492(0),宮田 敬介,7
2024年3月30日（土曜） 3回中山3日,15,6,12,グランデマーレ,牡7,57.0,田辺 裕信,1:35.1,３ 1/2,4810,35.8,502(+6),藤岡 健一,14
2024年3月30日（土曜） 3回中山3日,16,7,14,キミワクイーン,牝5,55.5,菅原 明良,1:35.7,４,41113,36.1,452(-2),奥村 武,15
2024年3月31日（日曜） 2回阪神4日,1,6,11,ベラジオオペラ,牡4,58.0,横山 和生,1:58.2,,2222,34.9,506(0),上村 洋行,2
2024年3月31日（日曜） 2回阪神4日,2,1,2,ローシャムパーク,牡5,58.0,戸崎 圭太,1:58.2,クビ,131222,34.9,504(+2),田中 博康,3
2024年3月31日（日曜） 2回阪神4日,3,7,13,ルージュエヴァイユ,牝5,56.0,菅原 明良,1:58.2,ハナ,12121110,34.0,464(-14),黒岩 陽一,11
2024年3月31日（日曜） 2回阪神4日,4,5,9,ステラヴェローチェ,牡6,58.0,酒井 学,1:58.3,１／２,98910,34.2,504(-6),須貝 尚介,7
2024年3月31日（日曜） 2回阪神4日,5,3,6,ジオグリフ,牡5,58.0,北村 宏司,1:58.5,１,4544,34.9,506(-10),木村 哲也,8
2024年3月31日（日曜） 2回阪神4日,6,4,8,プラダリア,牡5,58.0,池添 謙一,1:58.6,１,6677,34.8,470(0),池添 学,4
2024年3月31日（日曜） 2回阪神4日,7,5,10,ソールオリエンス,牡4,58.0,横山 武史,1:58.7,クビ,91044,35.1,456(-10),手塚 貴久,5
2024年3月31日（日曜） 2回阪神4日,8,3,5,スタニングローズ,牝5,56.0,西村 淳也,1:58.7,アタマ,1111,35.5,490(0),高野 友和,6
2024年3月31日（日曜） 2回阪神4日,9,8,16,カテドラル,牡8,58.0,藤岡 康太,1:58.9,１ 1/4,14141615,34.2,492(+2),池添 学,16
2024年3月31日（日曜） 2回阪神4日,10,7,14,エピファニー,牡5,58.0,杉原 誠人,1:58.9,クビ,14151112,34.6,498(-6),宮田 敬介,13
2024年3月31日（日曜） 2回阪神4日,11,2,3,タスティエーラ,牡4,58.0,松山 弘平,1:58.9,ハナ,4344,35.4,494(-4),堀 宣行,1
2024年3月31日（日曜） 2回阪神4日,12,2,4,ハヤヤッコ,牡8,58.0,幸 英明,1:59.0,クビ,16161414,34.6,482(-8),国枝 栄,15
2024年3月31日（日曜） 2回阪神4日,13,4,7,ハーパー,牝4,56.0,岩田 望来,1:59.5,３,6699,35.5,470(-4),友道 康夫,9
2024年3月31日（日曜） 2回阪神4日,14,1,1,ミッキーゴージャス,牝4,56.0,M.デムーロ,1:59.5,アタマ,9101415,34.9,444(-6),安田 翔伍,10
2024年3月31日（日曜） 2回阪神4日,15,6,12,キラーアビリティ,牡5,58.0,北村 友一,2:00.2,４,881112,36.0,478(前計不),斉藤 崇史,14
2024年3月31日（日曜） 2回阪神4日,16,8,15,リカンカブール,牡5,58.0,津村 明秀,2:00.5,２,3378,36.7,498(+4),田中 克典,12
2024年4月6日（土曜） 3回中山5日,1,4,7,エコロブルーム,牡3,57.0,横山 武史,1:34.4,,344,35.0,472(+8),加藤 征弘,3
2024年4月6日（土曜） 3回中山5日,2,2,3,ボンドガール,牝3,55.0,武 豊,1:34.5,３／４,544,35.1,450(-4),手塚 貴久,1
2024年4月6日（土曜） 3回中山5日,3,2,4,ユキノロイヤル,牡3,57.0,石橋 脩,1:34.5,アタマ,111,35.6,444(0),小野 次郎,9
2024年4月6日（土曜） 3回中山5日,4,1,1,カズミクラーシュ,牡3,57.0,菅原 明良,1:34.6,１／２,977,35.1,482(-10),吉岡 辰弥,5
2024年4月6日（土曜） 3回中山5日,5,1,2,ドリーミングアップ,牡3,57.0,吉田 豊,1:34.7,１／２,141412,34.6,460(+2),高橋 文雅,12
2024年4月6日（土曜） 3回中山5日,6,4,8,クリーンエア,牡3,57.0,松岡 正海,1:34.8,３／４,233,35.6,468(-4),上原 博之,16
2024年4月6日（土曜） 3回中山5日,7,5,10,エイムフォーエース,牡3,57.0,森 泰斗,1:34.9,クビ,9119,35.0,428(-2),山下 貴之,15
2024年4月6日（土曜） 3回中山5日,8,7,14,オーサムストローク,牡3,57.0,田辺 裕信,1:34.9,クビ,344,35.6,442(+2),伊藤 圭三,10
2024年4月6日（土曜） 3回中山5日,9,3,6,エンヤラヴフェイス,牡3,57.0,北村 宏司,1:35.0,クビ,12119,35.2,488(0),森田 直行,8
2024年4月6日（土曜） 3回中山5日,10,8,15,スパークリシャール,牡3,57.0,浜中 俊,1:35.1,３／４,1199,35.5,476(-8),小島 茂之,6
2024年4月6日（土曜） 3回中山5日,11,3,5,ルージュスエルテ,牝3,55.0,横山 和生,1:35.2,クビ,71012,35.5,468(-2),国枝 栄,4
2024年4月6日（土曜） 3回中山5日,12,6,12,シャインズオンユー,牡3,57.0,石川 裕紀人,1:35.3,１,777,35.8,446(-2),青木 孝文,13
2024年4月6日（土曜） 3回中山5日,13,8,16,サトミノキラリ,牡3,57.0,内田 博幸,1:35.3,ハナ,141616,34.9,464(0),鈴木 伸尋,11
2024年4月6日（土曜） 3回中山5日,14,5,9,デビッドテソーロ,牡3,57.0,原 優介,1:35.6,１ 3/4,121115,35.7,466(0),小手川 準,14
2024年4月6日（土曜） 3回中山5日,15,7,13,ブライトマン,牡3,57.0,三浦 皇成,1:35.7,１／２,141412,35.5,480(0),蛯名 正義,7
2024年4月6日（土曜） 3回中山5日,16,6,11,キャプテンシー,牡3,57.0,M.デムーロ,1:35.7,クビ,522,36.7,468(+6),松永 幹夫,2
2024年4月6日（土曜） 2回阪神5日,1,1,1,マスクトディーヴァ,牝4,56.0,J.モレイラ,1:33.0,,44,33.0,456(+2),辻野 泰之,1
2024年4月6日（土曜） 2回阪神5日,2,7,9,ウンブライル,牝4,55.0,川田 将雅,1:33.1,１／２,77,32.9,476(-10),木村 哲也,4
2024年4月6日（土曜） 2回阪神5日,3,6,6,モリアーナ,牝4,56.0,横山 典弘,1:33.3,１ 1/4,99,32.9,482(0),武藤 善則,3
2024年4月6日（土曜） 2回阪神5日,4,5,5,シングザットソング,牝4,55.0,鮫島 克駿,1:33.3,ハナ,54,33.2,440(-10),高野 友和,7
2024年4月6日（土曜） 2回阪神5日,5,6,7,ドゥアイズ,牝4,55.0,B.ムルザバエフ,1:33.4,３／４,99,33.0,468(0),庄野 靖志,2
2024年4月6日（土曜） 2回阪神5日,6,3,3,テンハッピーローズ,牝6,55.0,津村 明秀,1:33.4,クビ,77,33.2,462(0),高柳 大輔,9
2024年4月6日（土曜） 2回阪神5日,7,8,10,モズゴールドバレル,牝5,55.0,藤岡 佑介,1:33.5,３／４,32,33.7,454(+6),藤岡 健一,5
2024年4月6日（土曜） 2回阪神5日,8,2,2,ゴールドエクリプス,牝5,55.0,岩田 望来,1:33.8,２,22,34.1,494(+2),大久保 龍志,8
2024年4月6日（土曜） 2回阪神5日,9,4,4,サブライムアンセム,牝5,55.0,北村 友一,1:33.8,クビ,11,34.3,492(-4),藤原 英昭,10
2024年4月6日（土曜） 2回阪神5日,10,8,11,ライラック,牝5,55.0,戸崎 圭太,1:34.2,２ 1/2,54,34.2,432(-16),相沢 郁,6
2024年4月6日（土曜） 2回阪神5日,11,7,8,スピーディキック,牝5,55.0,御神本 訓史,1:36.3,大差,1111,35.7,480(-4),藤原 智行,11
2024年4月7日（日曜） 2回阪神6日,1,6,12,ステレンボッシュ,牝3,55.0,J.モレイラ,1:32.2,,118,33.4,462(-4),国枝 栄,2
2024年4月7日（日曜） 2回阪神6日,2,5,9,アスコリピチェーノ,牝3,55.0,北村 宏司,1:32.3,３／４,88,33.5,478(+10),黒岩 陽一,1
2024年4月7日（日曜） 2回阪神6日,3,6,11,ライトバック,牝3,55.0,坂井 瑠星,1:32.3,クビ,1718,32.8,470(-2),茶木 太樹,7
2024年4月7日（日曜） 2回阪神6日,4,4,7,スウィープフィート,牝3,55.0,武 豊,1:32.4,１／２,1817,33.0,464(-2),庄野 靖志,6
2024年4月7日（日曜） 2回阪神6日,5,7,15,エトヴプレ,牝3,55.0,鮫島 克駿,1:32.5,クビ,22,34.2,458(0),藤岡 健一,9
2024年4月7日（日曜） 2回阪神6日,6,1,1,ワイドラトゥール,牝3,55.0,北村 友一,1:32.5,クビ,1312,33.5,422(-6),藤原 英昭,16
2024年4月7日（日曜） 2回阪神6日,7,5,10,セキトバイースト,牝3,55.0,藤岡 佑介,1:32.8,１ 1/2,33,34.4,438(-4),四位 洋文,10
2024年4月7日（日曜） 2回阪神6日,8,1,2,クイーンズウォーク,牝3,55.0,川田 将雅,1:32.8,クビ,88,34.1,514(-2),中内田 充正,3
2024年4月7日（日曜） 2回阪神6日,9,7,13,テウメッサ,牝3,55.0,岩田 望来,1:32.8,ハナ,1312,33.7,462(-6),金成 貴史,15
2024年4月7日（日曜） 2回阪神6日,10,3,6,ハワイアンティアレ,牝3,55.0,池添 謙一,1:32.9,クビ,1615,33.7,420(0),松永 幹夫,12
2024年4月7日（日曜） 2回阪神6日,11,2,3,イフェイオン,牝3,55.0,西村 淳也,1:32.9,アタマ,88,34.2,472(-8),杉山 佳明,8
2024年4月7日（日曜） 2回阪神6日,12,3,5,シカゴスティング,牝3,55.0,浜中 俊,1:33.2,１ 1/2,65,34.6,434(-6),庄野 靖志,17
2024年4月7日（日曜） 2回阪神6日,13,8,18,チェルヴィニア,牝3,55.0,B.ムルザバエフ,1:33.4,１ 1/2,65,34.8,488(+8),木村 哲也,4
2024年4月7日（日曜） 2回阪神6日,14,8,17,マスクオールウィン,牝3,55.0,津村 明秀,1:33.5,クビ,1515,34.2,490(-2),牧 光二,13
2024年4月7日（日曜） 2回阪神6日,15,8,16,セシリエプラージュ,牝3,55.0,M.デムーロ,1:33.5,クビ,1112,34.4,404(-6),中村 直也,14
2024年4月7日（日曜） 2回阪神6日,16,4,8,コラソンビート,牝3,55.0,横山 武史,1:33.6,３／４,35,35.0,454(+12),加藤 士津八,5
2024年4月7日（日曜） 2回阪神6日,17,7,14,ショウナンマヌエラ,牝3,55.0,岩田 康誠,1:34.0,２ 1/2,11,35.9,470(+2),高野 友和,18
2024年4月7日（日曜） 2回阪神6日,18,2,4,キャットファイト,牝3,55.0,松山 弘平,1:34.1,１／２,33,35.6,438(-4),上原 博之,11
2024年4月13日（土曜） 3回中山7日,1,6,8,イロゴトシ,牡7,63.0,黒岩 悠,4:47.2,,3311,13.5,468(-8),牧田 和弥,2
2024年4月13日（土曜） 3回中山7日,2,1,1,ジューンベロシティ,牡6,63.0,森 一馬,4:47.7,３,4444,13.5,466(0),武 英智,5
2024年4月13日（土曜） 3回中山7日,3,7,10,ニシノデイジー,牡8,63.0,五十嵐 雄祐,4:48.1,２ 1/2,1133,13.6,504(-2),高木 登,3
2024年4月13日（土曜） 3回中山7日,4,2,2,エコロデュエル,牡5,63.0,小野寺 祐太,4:48.8,４,5544,13.6,474(-2),岩戸 孝樹,4
2024年4月13日（土曜） 3回中山7日,5,5,5,ビレッジイーグル,牡7,63.0,大江原 圭,4:49.1,１ 3/4,2222,13.6,512(-4),竹内 正洋,6
2024年4月13日（土曜） 3回中山7日,6,4,4,マイネルグロン,牡6,63.0,石神 深一,4:49.3,１ 1/2,7666,13.6,514(-2),青木 孝文,1
2024年4月13日（土曜） 3回中山7日,7,8,12,ダイシンクローバー,せん8,63.0,高田 潤,4:51.5,大差,6677,13.7,490(+6),高橋 一哉,7
2024年4月13日（土曜） 3回中山7日,8,7,9,ギガバッケン,せん9,63.0,伴 啓太,4:55.2,大差,8888,13.9,536(0),岩戸 孝樹,9
2024年4月13日（土曜） 3回中山7日,9,8,11,フロールシュタット,牡5,63.0,上野 翔,4:56.4,７,9999,13.9,468(-8),戸田 博文,11
2024年4月13日（土曜） 3回中山7日,10,3,3,ワンダークローバー,牡6,63.0,難波 剛健,5:06.6,大差,1091010,14.4,474(+4),森田 直行,8
2024年4月13日（土曜） 3回中山7日,中止,5,6,タマモワカムシャ,せん5,63.0,中村 将之,,,,,474(-10),川村 禎彦,12
2024年4月13日（土曜） 3回中山7日,中止,6,7,ポルタフォリオ,牡6,63.0,小牧 加矢太,,,11111111,,492(-4),角田 晃一,10
2024年4月13日（土曜） 2回阪神7日,1,2,3,ディスペランツァ,牡3,57.0,J.モレイラ,1:34.1,,88,32.4,514(-6),吉岡 辰弥,1
2024年4月13日（土曜） 2回阪神7日,2,1,2,アレンジャー,牡3,57.0,横山 典弘,1:34.1,１／２,23,32.9,460(-2),昆 貢,15
2024年4月13日（土曜） 2回阪神7日,3,4,7,チャンネルトンネル,牡3,57.0,坂井 瑠星,1:34.1,ハナ,75,32.5,476(-4),福永 祐一,4
2024年4月13日（土曜） 2回阪神7日,4,5,9,ワールズエンド,牡3,57.0,B.ムルザバエフ,1:34.2,１／２,1213,32.1,462(-2),池添 学,6
2024年4月13日（土曜） 2回阪神7日,5,1,1,ポッドテオ,牡3,57.0,北村 宏司,1:34.4,１ 1/4,11,33.5,464(-6),畠山 吉宏,7
2024年4月13日（土曜） 2回阪神7日,6,8,15,オフトレイル,牡3,57.0,武 豊,1:34.5,クビ,88,32.8,436(-4),吉村 圭司,5
2024年4月13日（土曜） 2回阪神7日,7,4,8,タイキヴァンクール,牡3,57.0,幸 英明,1:34.5,ハナ,22,33.4,502(-6),中尾 秀正,12
2024年4月13日（土曜） 2回阪神7日,8,7,13,ジュンヴァンケット,牡3,57.0,岩田 望来,1:34.7,１ 1/4,44,33.3,460(-4),友道 康夫,2
2024年4月13日（土曜） 2回阪神7日,9,3,5,シヴァース,牡3,57.0,川田 将雅,1:34.8,１／２,55,33.3,440(+2),友道 康夫,3
2024年4月13日（土曜） 2回阪神7日,10,8,16,タガノデュード,牡3,57.0,古川 吉洋,1:34.9,３／４,1210,33.0,482(0),宮 徹,9
2024年4月13日（土曜） 2回阪神7日,11,7,14,ケイケイ,せん3,57.0,岩田 康誠,1:35.3,２ 1/2,55,33.7,456(-8),杉浦 宏昭,10
2024年4月13日（土曜） 2回阪神7日,12,6,11,セレスト,牡3,57.0,川端 海翼,1:35.3,アタマ,1415,33.0,426(0),羽月 友彦,16
2024年4月13日（土曜） 2回阪神7日,13,6,12,アスクワンタイム,牡3,57.0,松若 風馬,1:35.5,１,1010,33.5,454(-4),梅田 智之,11
2024年4月13日（土曜） 2回阪神7日,14,3,6,グローリーアテイン,牡3,57.0,松山 弘平,1:35.6,１,1010,33.6,488(-4),金成 貴史,13
2024年4月13日（土曜） 2回阪神7日,15,2,4,シンドリームシン,牡3,57.0,浜中 俊,1:35.7,クビ,1513,33.5,494(+22),武 幸四郎,14
2024年4月13日（土曜） 2回阪神7日,16,5,10,トップオブザロック,牡3,57.0,M.デムーロ,1:38.1,大差,1616,35.6,492(-8),石坂 公一,8
2024年4月14日（日曜） 3回中山8日,1,7,13,ジャスティンミラノ,牡3,57.0,戸崎 圭太,1:57.1,レコード,5544,34.7,512(+10),友道 康夫,2
2024年4月14日（日曜） 3回中山8日,2,6,12,コスモキュランダ,牡3,57.0,J.モレイラ,1:57.1,クビ,9898,34.2,500(-4),加藤 士津八,7
